"discipline_title","host_city","year","Medal","participant_type","athlete_url","athlete","team","team_short","host_country","host_full",""
"Archery","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/sung-jin-lee","Sung Jin LEE","Republic of Korea","KOR","Greece","Athens 2004","Summer"
"Archery","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/alison-williamson","Alison WILLIAMSON","Great Britain","GBR","Greece","Athens 2004","Summer"
"Archery","athens","2004","GOLD","GameTeam","","","Republic of Korea","KOR","Greece","Athens 2004","Summer"
"Archery","athens","2004","SILVER","GameTeam","","","People's Republic of China","CHN","Greece","Athens 2004","Summer"
"Archery","athens","2004","BRONZE","GameTeam","","","Chinese Taipei","TPE","Greece","Athens 2004","Summer"
"Gymnastics Rhythmic","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/alina-kabaeva","Alina KABAEVA","Russian Federation","RUS","Greece","Athens 2004","Summer"
"Gymnastics Rhythmic","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/irina-tchachina","Irina TCHACHINA","Russian Federation","RUS","Greece","Athens 2004","Summer"
"Gymnastics Rhythmic","athens","2004","BRONZE","Athlete","","Hanna Bezsonova","Ukraine","UKR","Greece","Athens 2004","Summer"
"Gymnastics Rhythmic","athens","2004","GOLD","GameTeam","","","Russian Federation","RUS","Greece","Athens 2004","Summer"
"Gymnastics Rhythmic","athens","2004","SILVER","GameTeam","","","Italy","ITA","Greece","Athens 2004","Summer"
"Gymnastics Rhythmic","athens","2004","BRONZE","GameTeam","","","Bulgaria","BUL","Greece","Athens 2004","Summer"
"Tennis","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/nicolas-massu","Nicolas MASSU","Chile","CHI","Greece","Athens 2004","Summer"
"Tennis","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/mardy-fish","Mardy FISH","United States of America","USA","Greece","Athens 2004","Summer"
"Tennis","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/fernando-gonzalez-2","Fernando GONZALEZ","Chile","CHI","Greece","Athens 2004","Summer"
"Tennis","athens","2004","GOLD","GameTeam","","","People's Republic of China","CHN","Greece","Athens 2004","Summer"
"Tennis","athens","2004","GOLD","GameTeam","","","People's Republic of China","CHN","Greece","Athens 2004","Summer"
"Tennis","athens","2004","SILVER","GameTeam","","","Spain","ESP","Greece","Athens 2004","Summer"
"Tennis","athens","2004","SILVER","GameTeam","","","Spain","ESP","Greece","Athens 2004","Summer"
"Tennis","athens","2004","BRONZE","GameTeam","","","Argentina","ARG","Greece","Athens 2004","Summer"
"Tennis","athens","2004","BRONZE","GameTeam","","","Argentina","ARG","Greece","Athens 2004","Summer"
"Tennis","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/justine-henin-hardenne","Justine HENIN-HARDENNE","Belgium","BEL","Greece","Athens 2004","Summer"
"Tennis","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/amelie-mauresmo","Amelie MAURESMO","France","FRA","Greece","Athens 2004","Summer"
"Tennis","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/alicia-molik","Alicia MOLIK","Australia","AUS","Greece","Athens 2004","Summer"
"Tennis","athens","2004","GOLD","GameTeam","","","Chile","CHI","Greece","Athens 2004","Summer"
"Tennis","athens","2004","GOLD","GameTeam","","","Chile","CHI","Greece","Athens 2004","Summer"
"Tennis","athens","2004","SILVER","GameTeam","","","Germany","GER","Greece","Athens 2004","Summer"
"Tennis","athens","2004","SILVER","GameTeam","","","Germany","GER","Greece","Athens 2004","Summer"
"Tennis","athens","2004","BRONZE","GameTeam","","","Croatia","CRO","Greece","Athens 2004","Summer"
"Tennis","athens","2004","BRONZE","GameTeam","","","Croatia","CRO","Greece","Athens 2004","Summer"
"Shooting","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/lyubov-galkina","Lyubov GALKINA","Russian Federation","RUS","Greece","Athens 2004","Summer"
"Shooting","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/valentina-turisini","Valentina TURISINI","Italy","ITA","Greece","Athens 2004","Summer"
"Shooting","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/chengyi-wang","Chengyi WANG","People's Republic of China","CHN","Greece","Athens 2004","Summer"
"Shooting","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/olena-kostevych","Olena KOSTEVYCH","Ukraine","UKR","Greece","Athens 2004","Summer"
"Shooting","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/jasna-sekaric","Jasna SEKARIC","Serbia and Montenegro","SCG","Greece","Athens 2004","Summer"
"Shooting","athens","2004","BRONZE","Athlete","","Mariya Grozdeva","Bulgaria","BUL","Greece","Athens 2004","Summer"
"Shooting","athens","2004","GOLD","Athlete","","Mariya Grozdeva","Bulgaria","BUL","Greece","Athens 2004","Summer"
"Shooting","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/lenka-hykova","Lenka HYKOVA","Czech Republic","CZE","Greece","Athens 2004","Summer"
"Shooting","athens","2004","BRONZE","Athlete","","İradə Aşumova","Azerbaijan","AZE","Greece","Athens 2004","Summer"
"Shooting","athens","2004","GOLD","Athlete","","Li Du","People's Republic of China","CHN","Greece","Athens 2004","Summer"
"Shooting","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/lyubov-galkina","Lyubov GALKINA","Russian Federation","RUS","Greece","Athens 2004","Summer"
"Shooting","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/katerina-emmons","Katerina EMMONS","Czech Republic","CZE","Greece","Athens 2004","Summer"
"Shooting","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/qinan-zhu","Qinan ZHU","People's Republic of China","CHN","Greece","Athens 2004","Summer"
"Shooting","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/jie-li-3","Jie LI","People's Republic of China","CHN","Greece","Athens 2004","Summer"
"Shooting","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/jozef-gonci","Jozef GONCI","Slovakia","SVK","Greece","Athens 2004","Summer"
"Shooting","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/andrea-benelli","Andrea BENELLI","Italy","ITA","Greece","Athens 2004","Summer"
"Shooting","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/marko-kemppainen","Marko KEMPPAINEN","Finland","FIN","Greece","Athens 2004","Summer"
"Shooting","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/juan-miguel-rodriguez-martinez","Juan Miguel RODRIGUEZ MARTINEZ","Cuba","CUB","Greece","Athens 2004","Summer"
"Shooting","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/kimberly-rhode","Kimberly RHODE","United States of America","USA","Greece","Athens 2004","Summer"
"Shooting","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/bo-na-lee","Bo Na LEE","Republic of Korea","KOR","Greece","Athens 2004","Summer"
"Shooting","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/e-gao","E GAO","People's Republic of China","CHN","Greece","Athens 2004","Summer"
"Shooting","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/mikhail-nestruev","Mikhail NESTRUEV","Russian Federation","RUS","Greece","Athens 2004","Summer"
"Shooting","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/jong-oh-jin","Jong Oh JIN","Republic of Korea","KOR","Greece","Athens 2004","Summer"
"Shooting","athens","2004","BRONZE","Athlete","","Jong-Su Kim","Democratic People's Republic of Korea","PRK","Greece","Athens 2004","Summer"
"Shooting","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/alexei-alipov","Alexei ALIPOV","Russian Federation","RUS","Greece","Athens 2004","Summer"
"Shooting","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/giovanni-pellielo","Giovanni PELLIELO","Italy","ITA","Greece","Athens 2004","Summer"
"Shooting","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/adam-vella","Adam VELLA","Australia","AUS","Greece","Athens 2004","Summer"
"Shooting","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/suzanne-balogh","Suzanne BALOGH","Australia","AUS","Greece","Athens 2004","Summer"
"Shooting","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/maria-quintanal-zubizarreta","Maria QUINTANAL ZUBIZARRETA","Spain","ESP","Greece","Athens 2004","Summer"
"Shooting","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/bo-na-lee","Bo Na LEE","Republic of Korea","KOR","Greece","Athens 2004","Summer"
"Shooting","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/yifu-wang","Yifu WANG","People's Republic of China","CHN","Greece","Athens 2004","Summer"
"Shooting","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/mikhail-nestruev","Mikhail NESTRUEV","Russian Federation","RUS","Greece","Athens 2004","Summer"
"Shooting","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/vladimir-isakov","Vladimir ISAKOV","Russian Federation","RUS","Greece","Athens 2004","Summer"
"Shooting","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/diana-igaly","Diana IGALY","Hungary","HUN","Greece","Athens 2004","Summer"
"Shooting","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/ning-wei","Ning WEI","People's Republic of China","CHN","Greece","Athens 2004","Summer"
"Shooting","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/zemfira-meftakhetdinova","Zemfira MEFTAKHETDINOVA","Azerbaijan","AZE","Greece","Athens 2004","Summer"
"Shooting","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/shaikh-ahmed-almaktoum","Shaikh Ahmed ALMAKTOUM","United Arab Emirates","UAE","Greece","Athens 2004","Summer"
"Shooting","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/rajyavardhan-s-rathore","Rajyavardhan S. RATHORE","India","IND","Greece","Athens 2004","Summer"
"Shooting","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/zheng-wang","Zheng WANG","People's Republic of China","CHN","Greece","Athens 2004","Summer"
"Shooting","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/manfred-kurzer","Manfred KURZER","Germany","GER","Greece","Athens 2004","Summer"
"Shooting","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/alexander-blinov","Alexander BLINOV","Russian Federation","RUS","Greece","Athens 2004","Summer"
"Shooting","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/dimitri-lykin","Dimitri LYKIN","Russian Federation","RUS","Greece","Athens 2004","Summer"
"Shooting","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/matthew-emmons","Matthew EMMONS","United States of America","USA","Greece","Athens 2004","Summer"
"Shooting","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/christian-lusch","Christian LUSCH","Germany","GER","Greece","Athens 2004","Summer"
"Shooting","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/sergei-martynov","Sergei MARTYNOV","Belarus","BLR","Greece","Athens 2004","Summer"
"Shooting","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/zhanbo-jia","Zhanbo JIA","People's Republic of China","CHN","Greece","Athens 2004","Summer"
"Shooting","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/michael-anti","Michael ANTI","United States of America","USA","Greece","Athens 2004","Summer"
"Shooting","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/christian-planer","Christian PLANER","Austria","AUT","Greece","Athens 2004","Summer"
"Shooting","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/ralf-schumann","Ralf SCHUMANN","Germany","GER","Greece","Athens 2004","Summer"
"Shooting","athens","2004","SILVER","Athlete","","Sergey Polyakov","Russian Federation","RUS","Greece","Athens 2004","Summer"
"Shooting","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/sergei-alifirenko-1","Sergei ALIFIRENKO","Russian Federation","RUS","Greece","Athens 2004","Summer"
"Cycling Mountain Bike","athens","2004","GOLD","Athlete","","Gunn Rita Dahle-Flesjå","Norway","NOR","Greece","Athens 2004","Summer"
"Cycling Mountain Bike","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/marie-helene-premont","Marie-Helene PREMONT","Canada","CAN","Greece","Athens 2004","Summer"
"Cycling Mountain Bike","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/sabine-spitz","Sabine SPITZ","Germany","GER","Greece","Athens 2004","Summer"
"Cycling Mountain Bike","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/julien-absalon","Julien ABSALON","France","FRA","Greece","Athens 2004","Summer"
"Cycling Mountain Bike","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/jose-antonio-hermida-ramos","Jose Antonio HERMIDA RAMOS","Spain","ESP","Greece","Athens 2004","Summer"
"Cycling Mountain Bike","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/bart-brentjens","Bart BRENTJENS","Netherlands","NED","Greece","Athens 2004","Summer"
"Equestrian Jumping","athens","2004","GOLD","GameTeam","","","United States of America","USA","Greece","Athens 2004","Summer"
"Equestrian Jumping","athens","2004","SILVER","GameTeam","","","Sweden","SWE","Greece","Athens 2004","Summer"
"Equestrian Jumping","athens","2004","BRONZE","GameTeam","","","Germany","GER","Greece","Athens 2004","Summer"
"Equestrian Jumping","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/rodrigo-pessoa","Rodrigo PESSOA","Brazil","BRA","Greece","Athens 2004","Summer"
"Equestrian Jumping","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/chris-kappler","Chris KAPPLER","United States of America","USA","Greece","Athens 2004","Summer"
"Equestrian Jumping","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/marco-kutscher","Marco KUTSCHER","Germany","GER","Greece","Athens 2004","Summer"
"Modern Pentathlon","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/zsuzsanna-voros","Zsuzsanna VOROS","Hungary","HUN","Greece","Athens 2004","Summer"
"Modern Pentathlon","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/elena-rublevska","Elena RUBLEVSKA","Latvia","LAT","Greece","Athens 2004","Summer"
"Modern Pentathlon","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/georgina-harland","Georgina HARLAND","Great Britain","GBR","Greece","Athens 2004","Summer"
"Modern Pentathlon","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/andrey-moiseev","Andrey MOISEEV","Russian Federation","RUS","Greece","Athens 2004","Summer"
"Modern Pentathlon","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/andrejus-zadneprovskis","Andrejus ZADNEPROVSKIS","Lithuania","LTU","Greece","Athens 2004","Summer"
"Modern Pentathlon","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/libor-capalini","Libor CAPALINI","Czech Republic","CZE","Greece","Athens 2004","Summer"
"Gymnastics Artistic","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/monica-rosu","Monica ROSU","Romania","ROU","Greece","Athens 2004","Summer"
"Gymnastics Artistic","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/annia-hatch","Annia HATCH","United States of America","USA","Greece","Athens 2004","Summer"
"Gymnastics Artistic","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/anna-pavlova","Anna PAVLOVA","Russian Federation","RUS","Greece","Athens 2004","Summer"
"Gymnastics Artistic","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/dimosthenis-tampakos","Dimosthenis TAMPAKOS","Greece","GRE","Greece","Athens 2004","Summer"
"Gymnastics Artistic","athens","2004","SILVER","Athlete","","Yordan Yovchev","Bulgaria","BUL","Greece","Athens 2004","Summer"
"Gymnastics Artistic","athens","2004","BRONZE","Athlete","https://olympics.com/en/athletes/juri-chechi","Juri CHECHI","Italy","ITA","Greece","Athens 2004","Summer"
"Gymnastics Artistic","athens","2004","GOLD","Athlete","https://olympics.com/en/athletes/paul-hamm","Paul HAMM","United States of America","USA","Greece","Athens 2004","Summer"
"Gymnastics Artistic","athens","2004","SILVER","Athlete","https://olympics.com/en/athletes/dae-eun-kim","Dae Eun KIM","Republic of Korea","KOR","Greece","Athens 2004","Summer"
